game_id,date,home_team,away_team,home_score,away_score,neutral_site
401258999,2020-11-25T16:00Z,east tennessee,abilene christian,47,70,True
401260000,2020-11-27T19:00Z,abilene christian,austin peay,80,72,True
401259998,2020-11-28T16:00Z,omaha,abilene christian,58,70,True
401261438,2020-12-02T01:30Z,abilene christian,howard payne,81,51,False
401261439,2020-12-06T01:00Z,abilene christian,tarleton,69,48,False
401259562,2020-12-10T00:00Z,texas tech,abilene christian,51,44,False
401261440,2020-12-12T19:00Z,abilene christian,mcmurry,83,46,False
401261441,2020-12-17T01:00Z,abilene christian,hardin simmons,95,73,False
401258848,2020-12-22T22:00Z,arkansas,abilene christian,85,72,False
401266631,2020-12-30T01:00Z,abilene christian,dallas christian,82,44,False
401257035,2021-01-02T21:00Z,abilene christian,lamar,83,65,False
401261442,2021-01-07T01:00Z,houston christian,abilene christian,63,66,False
401261443,2021-01-16T21:00Z,abilene christian,se louisiana,76,42,False
401257366,2021-01-21T02:30Z,sam houston,abilene christian,64,57,False
401257352,2021-01-23T21:00Z,abilene christian,central arkansas,93,58,False
401259016,2021-01-28T01:30Z,abilene christian,stephen f austin,82,62,False
401261444,2021-01-30T20:00Z,incarnate word,abilene christian,67,75,False
401257043,2021-02-06T22:30Z,lamar,abilene christian,62,77,False
401283730,2021-02-09T01:00Z,texas aandm corpus christi,abilene christian,69,82,False
401261445,2021-02-11T01:00Z,abilene christian,houston christian,88,59,False
401257389,2021-02-13T22:00Z,abilene christian,texas aandm corpus christi,83,55,False
401257372,2021-02-25T01:30Z,abilene christian,sam houston,86,72,False
401257360,2021-02-27T23:00Z,central arkansas,abilene christian,84,82,False
401259020,2021-03-04T02:00Z,stephen f austin,abilene christian,61,63,False
401261447,2021-03-06T21:00Z,abilene christian,incarnate word,85,60,False
401287041,2021-03-13T02:00Z,abilene christian,lamar,93,71,True
401287042,2021-03-14T02:30Z,nicholls,abilene christian,45,79,True
401371352,2021-11-10T01:00Z,utah,abilene christian,70,56,False
401371358,2021-11-13T01:00Z,texas aandm,abilene christian,81,80,False
401371366,2021-11-17T01:00Z,ut arlington,abilene christian,71,80,False
401371374,2021-11-28T00:00Z,abilene christian,mcmurry,89,54,False
401371394,2021-11-30T01:00Z,abilene christian,schreiner,88,47,False
401390242,2021-12-02T01:00Z,abilene christian,dallas,108,65,False
401371405,2021-12-04T21:00Z,abilene christian,incarnate word,98,65,False
401371414,2021-12-12T00:00Z,abilene christian,drexel,73,56,False
401385874,2021-12-16T02:00Z,abilene christian,cal bakersfield,69,59,False
401371432,2021-12-19T21:00Z,abilene christian,howard payne,112,41,False
401371441,2021-12-23T01:00Z,abilene christian,longwood,74,58,False
401371447,2021-12-31T01:00Z,utah valley,abilene christian,76,80,False
401371454,2022-01-02T02:00Z,utah tech,abilene christian,50,64,False
401371456,2022-01-07T01:00Z,abilene christian,stephen f austin,58,64,False
401371461,2022-01-09T00:00Z,abilene christian,sam houston,63,65,False
401371471,2022-01-14T02:00Z,grand canyon,abilene christian,95,68,False
401371475,2022-01-15T23:00Z,new mexico,abilene christian,77,63,False
401371479,2022-01-21T01:00Z,abilene christian,seattle u,62,72,False
401371485,2022-01-22T21:00Z,abilene christian,california baptist,77,68,False
401371492,2022-01-27T01:00Z,ut rio grande valley,abilene christian,85,87,False
401371496,2022-01-29T21:00Z,lamar,abilene christian,82,85,False
401371502,2022-02-02T23:00Z,abilene christian,chicago,77,73,False
401371508,2022-02-05T21:00Z,abilene christian,ut rio grande valley,83,66,False
401371519,2022-02-13T01:00Z,tarleton,abilene christian,63,77,False
401371528,2022-02-18T00:30Z,sam houston,abilene christian,75,71,False
401371538,2022-02-25T01:00Z,abilene christian,lamar,77,42,False
401371543,2022-02-26T22:00Z,stephen f austin,abilene christian,73,71,False
401371550,2022-03-04T01:00Z,abilene christian,utah tech,80,64,False
401371555,2022-03-06T00:00Z,abilene christian,tarleton,61,56,False
401403335,2022-03-10T04:30Z,abilene christian,utah valley,82,74,True
401403337,2022-03-11T04:30Z,stephen f austin,abilene christian,62,76,True
401403339,2022-03-12T04:30Z,seattle u,abilene christian,76,78,True
401403340,2022-03-13T03:00Z,new mexico,abilene christian,66,52,True
401493953,2022-11-08T01:00Z,abilene christian,jackson,65,56,False
401483237,2022-11-12T01:00Z,texas aandm,abilene christian,77,58,False
401493954,2022-11-16T01:00Z,abilene christian,mcmurry,104,46,False
401491796,2022-11-22T00:30Z,wright,abilene christian,77,61,True
401491701,2022-11-23T00:30Z,abilene christian,weber,67,77,True
401491798,2022-11-23T23:30Z,uc riverside,abilene christian,76,65,True
401491693,2022-11-27T20:00Z,northern arizona,abilene christian,82,92,False
401493955,2022-12-01T01:00Z,abilene christian,north american,93,46,False
401501738,2022-12-03T20:00Z,abilene christian,arlington baptist,88,42,False
401483286,2022-12-07T01:00Z,kansas,abilene christian,81,64,False
401493948,2022-12-10T20:00Z,abilene christian,east texas aandm,83,64,False
401493956,2022-12-18T03:00Z,cal bakersfield,abilene christian,59,65,False
401493957,2022-12-22T00:00Z,abilene christian,howard payne,113,52,False
401481054,2022-12-30T00:30Z,stephen f austin,abilene christian,75,68,False
401481060,2022-12-31T21:00Z,abilene christian,tarleton,69,63,False
401481069,2023-01-08T00:00Z,abilene christian,southern utah,72,74,False
401481075,2023-01-12T00:30Z,ut rio grande valley,abilene christian,103,86,False
401481085,2023-01-14T22:00Z,tarleton,abilene christian,72,63,False
401481086,2023-01-19T01:00Z,utah valley,abilene christian,84,54,False
401481096,2023-01-22T00:00Z,abilene christian,ut arlington,84,68,False
401481101,2023-01-27T01:00Z,abilene christian,grand canyon,73,75,False
401481105,2023-01-29T00:00Z,abilene christian,utah tech,81,76,False
401481109,2023-02-02T03:00Z,seattle u,abilene christian,68,83,False
401481115,2023-02-05T03:00Z,california baptist,abilene christian,71,87,False
401481130,2023-02-12T00:00Z,abilene christian,sam houston,62,77,False
401481134,2023-02-16T02:00Z,new mexico,abilene christian,0,2,False
401481137,2023-02-18T04:00Z,grand canyon,abilene christian,94,84,False
401481144,2023-02-23T01:00Z,abilene christian,stephen f austin,87,91,False
401481150,2023-02-26T00:00Z,abilene christian,utah valley,62,66,False
401481159,2023-03-02T01:00Z,abilene christian,new mexico,2,0,False
401481166,2023-03-04T00:30Z,sam houston,abilene christian,72,54,False
401514383,2023-03-07T20:00Z,california baptist,abilene christian,69,62,True
401600131,2023-11-07T02:00Z,oklahoma,abilene christian,59,64,False
401583590,2023-11-11T00:00Z,nc,abilene christian,84,64,False
401598016,2023-11-15T01:00Z,abilene christian,prairie view aandm,74,79,False
401582121,2023-11-17T20:47Z,san josé,abilene christian,71,77,True
401582123,2023-11-19T22:45Z,abilene christian,fordham,59,45,True
401582127,2023-11-21T01:50Z,missouri,abilene christian,87,69,True
401574044,2023-11-30T01:00Z,ut arlington,abilene christian,86,71,False
401574049,2023-12-02T23:00Z,abilene christian,stephen f austin,74,79,False
401584365,2023-12-07T01:00Z,abilene christian,northern arizona,76,78,False
401600132,2023-12-10T21:00Z,abilene christian,howard payne,120,69,False
401600133,2023-12-17T21:00Z,abilene christian,utep,88,82,False
401594528,2023-12-22T00:00Z,arkansas,abilene christian,83,73,False
401598957,2023-12-30T20:00Z,western kentucky,abilene christian,86,84,False
401574060,2024-01-06T23:00Z,abilene christian,ut rio grande valley,91,89,False
401574064,2024-01-12T02:00Z,grand canyon,abilene christian,74,64,False
401574068,2024-01-14T01:00Z,california baptist,abilene christian,68,53,False
401574075,2024-01-19T01:00Z,tarleton,abilene christian,79,71,False
401574080,2024-01-20T21:00Z,abilene christian,ut arlington,78,67,False
401574085,2024-01-26T01:30Z,abilene christian,utah tech,82,60,False
401574089,2024-01-27T21:00Z,abilene christian,southern utah,67,82,False
401574095,2024-02-02T01:00Z,abilene christian,tarleton,73,76,False
401574101,2024-02-09T03:00Z,seattle u,abilene christian,75,52,False
401574109,2024-02-10T21:00Z,utah valley,abilene christian,74,45,False
401574114,2024-02-16T00:30Z,ut rio grande valley,abilene christian,79,87,False
401574119,2024-02-17T20:00Z,stephen f austin,abilene christian,62,63,False
401574122,2024-02-23T01:00Z,abilene christian,california baptist,71,65,False
401574128,2024-02-24T21:00Z,abilene christian,grand canyon,79,73,False
401574134,2024-03-01T01:30Z,southern utah,abilene christian,68,77,False
401574140,2024-03-03T02:00Z,utah tech,abilene christian,79,86,False
401574141,2024-03-08T01:00Z,abilene christian,seattle u,64,59,False
401574148,2024-03-09T21:00Z,abilene christian,utah valley,67,74,False
401625507,2024-03-14T03:30Z,stephen f austin,abilene christian,60,57,True
401725371,2024-11-05T01:30Z,abilene christian,howard payne,107,74,False
401725372,2024-11-10T00:00Z,abilene christian,middle tennessee,56,79,False
401725373,2024-11-13T01:00Z,abilene christian,mcmurry,101,55,False
401725374,2024-11-16T20:30Z,abilene christian,texas,72,60,False
401700268,2024-11-21T00:00Z,kennesaw,abilene christian,84,78,False
401725375,2024-11-26T02:00Z,southern miss,abilene christian,74,82,True
401720891,2024-11-27T02:00Z,montana,abilene christian,85,59,False
401725376,2024-12-01T01:00Z,omaha,abilene christian,55,71,False
401725377,2024-12-05T02:00Z,new mexico,abilene christian,70,78,False
401725378,2024-12-10T01:00Z,baylor,abilene christian,88,57,False
401725379,2024-12-15T00:00Z,abilene christian,hardin simmons,93,62,False
401725380,2024-12-18T17:00Z,east texas aandm,abilene christian,68,67,False
401724709,2024-12-21T21:00Z,abilene christian,texas southern,69,65,False
401715362,2024-12-28T21:00Z,texas aandm,abilene christian,92,54,False
401725381,2024-12-31T21:00Z,abilene christian,stephen f austin,57,62,False
401706573,2025-01-04T21:00Z,utah valley,abilene christian,64,53,False
401706579,2025-01-12T03:00Z,seattle u,abilene christian,66,64,False
401706583,2025-01-17T02:00Z,grand canyon,abilene christian,88,58,False
401706586,2025-01-19T00:00Z,abilene christian,california baptist,54,60,False
401706593,2025-01-24T01:00Z,abilene christian,tarleton,67,56,False
401706597,2025-01-25T21:00Z,abilene christian,ut arlington,76,79,False
401706598,2025-01-31T03:00Z,california baptist,abilene christian,83,60,False
401706608,2025-02-07T02:00Z,utah tech,abilene christian,72,86,False
401706612,2025-02-09T01:30Z,southern utah,abilene christian,70,84,False
401706615,2025-02-14T01:00Z,abilene christian,seattle u,75,59,False
401706622,2025-02-21T01:00Z,abilene christian,southern utah,75,59,False
401706625,2025-02-23T00:00Z,abilene christian,utah tech,80,72,False
401706630,2025-02-28T01:00Z,tarleton,abilene christian,67,52,False
401706634,2025-03-01T20:00Z,ut arlington,abilene christian,59,70,False
401706638,2025-03-07T01:00Z,abilene christian,utah valley,60,73,False
401706640,2025-03-08T21:00Z,abilene christian,grand canyon,82,81,False
401744252,2025-03-14T01:00Z,abilene christian,seattle u,63,69,True
401264634,2020-11-28T21:00Z,cal northridge,air force,61,66,True
401263088,2020-11-29T20:00Z,air force,seattle u,45,63,True
401257057,2020-12-05T20:00Z,air force,lamar,59,44,False
401264493,2020-12-13T19:00Z,drake,air force,81,53,False
401262556,2020-12-19T03:00Z,nevada,air force,74,57,False
401262557,2020-12-20T23:00Z,nevada,air force,66,68,False
401262564,2020-12-31T21:00Z,air force,utah,48,83,False
401262568,2021-01-02T23:00Z,air force,utah,53,72,False
401262573,2021-01-07T04:00Z,boise,air force,78,59,False
401262577,2021-01-09T01:00Z,boise,air force,80,69,False
401262600,2021-01-16T21:00Z,air force,wyoming,72,69,False
401262605,2021-01-19T02:00Z,air force,wyoming,58,77,False
401262609,2021-01-23T02:00Z,air force,san diego,61,98,False
401262615,2021-01-25T03:00Z,air force,san diego,59,91,False
401262621,2021-01-29T02:30Z,san josé,air force,59,58,False
401262624,2021-01-30T23:00Z,san josé,air force,75,62,False
401262632,2021-02-06T21:00Z,unlv,air force,68,58,False
401262637,2021-02-09T02:00Z,unlv,air force,69,64,False
401262641,2021-02-12T02:00Z,air force,fresno,63,69,False
401262646,2021-02-13T20:00Z,air force,fresno,64,67,False
401262659,2021-02-23T02:30Z,air force,new mexico,65,73,False
401262660,2021-02-24T23:00Z,air force,new mexico,62,55,False
401262668,2021-02-27T21:00Z,colorado,air force,72,49,False
401262670,2021-03-02T03:00Z,colorado,air force,74,44,False
401286991,2021-03-10T21:30Z,unlv,air force,80,52,True
401372366,2021-11-11T19:30Z,south dakota,air force,59,53,False
401371933,2021-11-13T18:00Z,tulsa,air force,58,59,False
401372367,2021-11-18T02:00Z,air force,texas southern,61,57,False
401372368,2021-11-20T19:30Z,air force,holy cross,72,53,True
401376535,2021-11-21T19:30Z,bethune cookman,air force,65,73,True
401365605,2021-11-24T21:00Z,air force,denver,66,65,False
401372369,2021-11-27T21:00Z,air force,idaho,59,48,False
401372370,2021-12-04T21:00Z,air force,army,76,58,False
401372371,2021-12-09T02:00Z,montana,air force,66,48,False
401372372,2021-12-19T19:00Z,arkansas,air force,68,46,False
401372373,2021-12-22T01:00Z,tarleton,air force,67,45,False
401364712,2021-12-29T20:00Z,air force,utah,49,47,False
401364722,2022-01-05T02:00Z,colorado,air force,67,59,False
401364734,2022-01-15T22:00Z,air force,nevada,68,75,False
401364742,2022-01-19T02:00Z,boise,air force,62,56,False
401403792,2022-01-21T02:00Z,air force,unlv,69,62,False
401364747,2022-01-22T19:00Z,air force,colorado,53,73,False
401364752,2022-01-26T03:00Z,san josé,air force,53,63,False
401364756,2022-01-28T23:00Z,air force,wyoming,61,63,False
401364762,2022-02-02T02:00Z,utah,air force,73,46,False
401364765,2022-02-06T01:00Z,air force,new mexico,77,91,False
401364771,2022-02-09T03:00Z,unlv,air force,78,44,False
401364773,2022-02-13T01:00Z,san diego,air force,76,64,False
401364781,2022-02-17T03:00Z,air force,boise,59,85,False
401364783,2022-02-19T21:00Z,wyoming,air force,75,67,False
401364792,2022-02-23T02:00Z,air force,fresno,40,65,False
401364793,2022-02-26T21:00Z,new mexico,air force,69,65,False
401364801,2022-03-02T02:00Z,air force,san josé,58,54,False
401409365,2022-03-09T21:30Z,utah,air force,83,56,True
401487275,2022-11-08T00:00Z,bowling green,air force,62,58,False
401487276,2022-11-11T22:00Z,air force,delaware,75,71,False
401487277,2022-11-15T02:00Z,air force,east texas aandm,69,73,False
401487278,2022-11-18T02:00Z,air force,portland,51,64,False
401487279,2022-11-22T02:00Z,air force,south carolina upstate,83,56,False
401487280,2022-11-23T23:00Z,air force,mississippi valley,64,51,False
401487281,2022-11-27T20:00Z,air force,montana,59,56,False
401487282,2022-12-01T02:00Z,air force,arkansas pine bluff,81,53,False
401487283,2022-12-03T21:00Z,portland,air force,68,64,False
401487284,2022-12-06T22:00Z,air force,south dakota,79,58,False
401487285,2022-12-10T02:00Z,air force,arkansas,80,55,False
401487286,2022-12-18T20:30Z,air force,tarleton,81,67,False
401487287,2022-12-21T01:00Z,northern colorado,air force,65,67,False
401482790,2022-12-29T04:00Z,san diego,air force,71,55,False
401482796,2022-12-31T19:00Z,air force,nevada,69,75,False
401482803,2023-01-04T02:00Z,air force,utah,65,77,False
401482809,2023-01-11T02:00Z,colorado,air force,74,85,False
401482814,2023-01-15T00:00Z,fresno,air force,48,51,False
401482823,2023-01-18T02:00Z,air force,wyoming,82,74,False
401482826,2023-01-22T03:00Z,air force,san diego,60,70,False
401482829,2023-01-25T03:00Z,san josé,air force,82,52,False
401482834,2023-01-28T03:00Z,new mexico,air force,81,73,False
401482839,2023-02-01T02:00Z,air force,boise,52,59,False
401482844,2023-02-04T04:00Z,nevada,air force,72,52,False
401482849,2023-02-08T02:00Z,air force,colorado,53,69,False
401482855,2023-02-11T02:00Z,air force,new mexico,89,77,False
401482859,2023-02-15T02:00Z,utah,air force,80,65,False
401482864,2023-02-18T03:00Z,wyoming,air force,69,75,False
401482870,2023-02-22T02:00Z,air force,fresno,69,74,False
401482874,2023-02-25T02:30Z,unlv,air force,54,53,False
401482886,2023-03-04T21:00Z,air force,san josé,61,63,False
401514974,2023-03-08T21:30Z,unlv,air force,78,70,True
401594029,2023-11-07T02:30Z,air force,portland,55,62,False
401576634,2023-11-10T18:00Z,long island,air force,67,82,False
401594441,2023-11-12T18:00Z,delaware,air force,65,57,False
401581812,2023-11-16T23:30Z,air force,lindenwood,76,58,False
401594151,2023-11-17T23:30Z,air force,william and mary,80,71,False
401587243,2023-11-19T21:00Z,air force,omaha,58,56,False
401575393,2023-11-22T22:00Z,air force,vmi,64,54,False
401594442,2023-11-26T18:30Z,south dakota,air force,57,58,False
401583843,2023-12-03T21:00Z,portland,air force,58,80,False
401593975,2023-12-09T23:00Z,air force,eastern washington,68,73,False
401577967,2023-12-16T22:00Z,ut arlington,air force,76,73,True
401594018,2023-12-21T21:00Z,air force,northern colorado,79,83,False
401594443,2024-01-02T21:00Z,air force,utah,60,88,False
401594444,2024-01-10T03:00Z,nevada,air force,67,54,False
401594445,2024-01-14T02:30Z,air force,san josé,67,70,False
401594446,2024-01-17T02:00Z,colorado,air force,78,69,False
401594447,2024-01-20T21:00Z,air force,new mexico,66,85,False
401594448,2024-01-24T04:00Z,unlv,air force,58,90,False
401594449,2024-01-28T00:00Z,fresno,air force,84,70,False
401594450,2024-01-31T02:00Z,air force,wyoming,72,83,False
401594451,2024-02-03T21:00Z,boise,air force,94,56,False
401594452,2024-02-07T03:40Z,air force,san diego,64,77,False
401594453,2024-02-10T20:00Z,air force,fresno,66,68,False
401594454,2024-02-14T03:00Z,san josé,air force,73,66,False
401594455,2024-02-22T04:00Z,air force,unlv,43,72,False
401594456,2024-02-24T21:00Z,new mexico,air force,77,78,False
401594457,2024-02-28T02:00Z,air force,boise,48,79,False
401594458,2024-03-02T04:00Z,utah,air force,72,60,False
401594459,2024-03-06T01:30Z,wyoming,air force,74,63,False
401594460,2024-03-09T21:00Z,air force,colorado,73,82,False
401625524,2024-03-13T23:00Z,new mexico,air force,82,56,True
401711729,2024-11-05T02:30Z,air force,north alabama,57,73,False
401722149,2024-11-08T02:00Z,air force,jacksonville,73,67,False
401722150,2024-11-11T21:00Z,air force,long island,54,63,False
401722151,2024-11-16T00:00Z,air force,belmont,71,79,False
401706876,2024-11-22T03:00Z,california,air force,78,69,False
401721174,2024-11-24T21:00Z,air force,mercyhurst,82,48,False
401720894,2024-11-27T21:00Z,air force,sacramento,61,63,False
401722152,2024-12-01T00:00Z,wright,air force,70,57,False
401721044,2024-12-03T00:00Z,miami (oh),air force,73,60,False
401722153,2024-12-07T20:00Z,air force,stony brook,69,61,True
401719376,2024-12-17T01:00Z,northern colorado,air force,81,76,False
401722154,2024-12-21T20:30Z,boise,air force,77,59,False
401722155,2024-12-31T21:00Z,air force,unlv,58,77,False
401722156,2025-01-04T22:00Z,air force,wyoming,65,70,False
401722157,2025-01-09T03:30Z,san diego,air force,67,38,False
401722158,2025-01-11T20:00Z,air force,san josé,62,69,False
401722159,2025-01-15T03:00Z,nevada,air force,68,62,False
401722160,2025-01-18T03:00Z,fresno,air force,74,65,False
401722161,2025-01-23T03:00Z,air force,san diego,76,77,False
401722162,2025-01-25T21:00Z,air force,utah,58,87,False
401722163,2025-01-29T02:00Z,colorado,air force,79,58,False
401722164,2025-02-01T22:00Z,san josé,air force,75,64,False
401722165,2025-02-05T02:00Z,air force,nevada,60,74,False
401722166,2025-02-08T21:00Z,air force,new mexico,53,88,False
401722207,2025-02-12T03:00Z,unlv,air force,77,52,False
401722208,2025-02-19T01:30Z,wyoming,air force,69,62,False
401722209,2025-02-22T20:00Z,air force,fresno,72,69,False
401722210,2025-02-26T02:00Z,air force,colorado,55,77,False
401722211,2025-03-01T19:00Z,new mexico,air force,92,71,False
401722212,2025-03-05T02:00Z,air force,boise,57,80,False
401722213,2025-03-08T21:00Z,utah,air force,87,47,False
401744078,2025-03-12T23:00Z,unlv,air force,68,59,True
401268849,2020-12-12T19:00Z,akron,cedarville,97,49,False
401262672,2020-12-15T19:00Z,akron,st bonaventure,74,81,True
401270618,2020-12-19T19:00Z,akron,malone,93,83,False
401253094,2020-12-22T19:00Z,akron,ohio,90,70,False
401274414,2021-01-02T00:00Z,akron,kent,66,62,False
401274420,2021-01-09T19:00Z,eastern michigan,akron,71,59,False
401253020,2021-01-12T20:00Z,northern illinois,akron,67,65,False
401253024,2021-01-16T19:00Z,akron,toledo,95,94,False
401253030,2021-01-20T00:00Z,bowling green,akron,57,69,False
401278393,2021-01-21T23:00Z,akron,central michigan,81,67,False
401253041,2021-01-23T22:00Z,western michigan,akron,68,79,False
401253044,2021-01-27T00:30Z,akron,eastern michigan,86,65,False
401253049,2021-01-30T19:00Z,akron,ball,74,42,False
401253056,2021-02-03T00:00Z,toledo,akron,91,76,False
401280194,2021-02-06T00:00Z,kent,akron,61,72,False
401253073,2021-02-13T00:00Z,miami (oh),akron,76,83,False
401253078,2021-02-16T19:00Z,akron,northern illinois,81,76,False
401253085,2021-02-20T00:00Z,ball,akron,79,88,False
401302345,2021-02-23T19:00Z,ohio,akron,90,73,False
401253099,2021-02-27T00:00Z,akron,bowling green,71,83,False
401253106,2021-03-02T19:00Z,buffalo,akron,80,78,False
401287070,2021-03-12T00:00Z,akron,bowling green,74,67,True
401287065,2021-03-13T00:30Z,buffalo,akron,81,74,True
401364993,2021-11-09T23:00Z,ohio,akron,67,66,False
401365003,2021-11-14T00:00Z,akron,point park,102,46,False
401365014,2021-11-18T22:00Z,akron,wheeling,99,38,False
401365025,2021-11-22T22:00Z,akron,fordham,43,63,True
401376733,2021-11-23T18:30Z,akron,app,45,57,True
401376736,2021-11-24T16:00Z,evansville,akron,60,69,True
401365041,2021-12-02T00:00Z,akron,marshall,88,86,False
401365048,2021-12-05T00:00Z,akron,southern,79,62,False
401365062,2021-12-12T19:00Z,akron,florida aandm,73,66,False
401365065,2021-12-16T00:00Z,wright,akron,48,66,False
401365089,2022-01-01T19:00Z,akron,buffalo,88,76,False
401365093,2022-01-04T23:00Z,akron,ohio,63,69,False
401365108,2022-01-12T00:00Z,akron,ball,84,74,False
401365112,2022-01-15T01:00Z,kent,akron,67,55,False
401365118,2022-01-18T23:00Z,akron,western michigan,74,73,False
401405379,2022-01-21T00:00Z,bowling green,akron,66,91,False
401365121,2022-01-23T00:00Z,akron,eastern michigan,46,44,False
401365130,2022-01-26T00:00Z,central michigan,akron,56,60,False
401365134,2022-01-29T00:00Z,toledo,akron,84,76,False
401409399,2022-02-04T23:30Z,akron,miami (oh),66,55,False
401365150,2022-02-06T21:00Z,miami (oh),akron,59,71,False
401365156,2022-02-09T01:00Z,northern illinois,akron,64,70,False
401365159,2022-02-12T00:00Z,akron,kent,64,66,False
401365167,2022-02-15T23:00Z,western michigan,akron,61,57,False
401408136,2022-02-18T00:00Z,akron,northern illinois,63,66,False
401365173,2022-02-19T20:00Z,eastern michigan,akron,48,67,False
401365178,2022-02-23T00:00Z,akron,bowling green,82,68,False
401365183,2022-02-25T23:00Z,ohio,akron,83,91,False
401365189,2022-03-02T00:00Z,ball,akron,60,79,False
401365195,2022-03-05T00:00Z,akron,central michigan,57,56,False
401405871,2022-03-10T18:30Z,akron,buffalo,70,68,True
401405874,2022-03-11T22:00Z,toledo,akron,62,70,True
401405875,2022-03-13T00:30Z,kent,akron,55,75,True
401493699,2022-11-08T00:00Z,akron,south dakota,81,80,False
401493700,2022-11-12T00:50Z,akron,mississippi,54,73,True
401493701,2022-11-16T00:00Z,akron,morgan,65,59,False
401486456,2022-11-21T18:30Z,western kentucky,akron,53,72,True
401486459,2022-11-22T18:30Z,akron,lsu,58,73,True
401486465,2022-11-23T22:00Z,nevada,akron,62,58,True
401491880,2022-12-01T00:00Z,marshall,akron,68,57,False
401493702,2022-12-04T19:00Z,akron,muskingum,80,33,False
401493703,2022-12-11T19:00Z,akron,jackson,85,72,False
401493680,2022-12-15T00:00Z,akron,wright,66,54,False
401491664,2022-12-20T00:00Z,akron,maine,87,55,False
401489011,2022-12-22T22:00Z,bradley,akron,74,55,False
401493704,2022-12-31T00:00Z,akron,concord,84,58,False
401473505,2023-01-04T00:00Z,akron,northern illinois,76,51,False
401473510,2023-01-07T01:30Z,ball,akron,70,63,False
401473520,2023-01-11T00:00Z,bowling green,akron,70,74,False
401473525,2023-01-14T00:00Z,akron,eastern michigan,104,67,False
401473531,2023-01-18T00:00Z,central michigan,akron,51,69,False
401473538,2023-01-21T19:30Z,western michigan,akron,55,63,False
401473542,2023-01-25T00:00Z,akron,miami (oh),73,68,False
401473548,2023-01-28T19:00Z,akron,ohio,83,77,False
401473552,2023-02-01T00:00Z,buffalo,akron,64,81,False
401473558,2023-02-04T02:00Z,akron,kent,67,55,False
401473564,2023-02-08T00:00Z,akron,toledo,74,84,False
401473573,2023-02-11T00:30Z,ohio,akron,90,81,False
401473580,2023-02-15T00:00Z,eastern michigan,akron,51,78,False
401473584,2023-02-19T00:00Z,akron,buffalo,86,66,False
401473591,2023-02-22T00:00Z,toledo,akron,84,63,False
401473597,2023-02-26T00:00Z,akron,western michigan,81,64,False
401473599,2023-03-01T00:00Z,akron,ball,87,83,False
401473609,2023-03-03T23:00Z,kent,akron,89,84,False
401514307,2023-03-09T23:30Z,akron,buffalo,101,77,True
401514309,2023-03-11T00:50Z,kent,akron,79,73,True
401590205,2023-11-07T02:15Z,south dakota,akron,75,81,False
401574580,2023-11-11T00:00Z,akron,southern miss,72,54,False
401601456,2023-11-15T00:30Z,akron,heidelberg,114,56,False
401581536,2023-11-20T00:30Z,akron,florida international,77,71,True
401581538,2023-11-21T00:30Z,akron,utah,62,65,True
401581542,2023-11-21T22:00Z,akron,drake,59,79,True
401597298,2023-11-29T03:00Z,unlv,akron,72,70,False
401587208,2023-12-06T00:00Z,akron,bradley,67,52,False
401594232,2023-12-10T00:00Z,northern kentucky,akron,76,77,False
401601457,2023-12-17T19:00Z,akron,miami (oh) hamilton,88,45,False
401601458,2023-12-21T23:30Z,akron,gardner webb,94,90,False
401575424,2023-12-30T21:00Z,akron,st bonaventure,61,62,True
401588619,2024-01-03T01:00Z,northern illinois,akron,51,73,False
401588622,2024-01-06T02:00Z,akron,bowling green,83,67,False
401588630,2024-01-10T00:00Z,ball,akron,76,80,False
401588634,2024-01-13T00:00Z,akron,buffalo,76,59,False
401588640,2024-01-17T00:00Z,akron,western michigan,77,66,False
401588644,2024-01-20T00:00Z,kent,akron,71,77,False
401588649,2024-01-24T00:00Z,akron,ohio,67,58,False
401588659,2024-01-27T18:00Z,miami (oh),akron,70,68,False
401588663,2024-01-31T00:00Z,eastern michigan,akron,46,77,False
401588671,2024-02-03T02:00Z,akron,toledo,77,70,False
401588676,2024-02-07T00:00Z,akron,central michigan,68,47,False
401634066,2024-02-10T23:00Z,james madison,akron,73,59,False
401588681,2024-02-17T19:00Z,buffalo,akron,62,73,False
401588690,2024-02-21T00:00Z,toledo,akron,72,64,False
401588694,2024-02-23T23:00Z,akron,kent,83,70,False
401588701,2024-02-28T00:00Z,ohio,akron,74,67,False
401588709,2024-03-02T23:00Z,akron,northern illinois,80,73,False
401588712,2024-03-06T00:00Z,akron,eastern michigan,60,61,False
401588716,2024-03-08T23:00Z,western michigan,akron,90,84,False
401625502,2024-03-14T20:30Z,akron,miami (oh),75,63,True
401625505,2024-03-15T23:47Z,akron,ohio,65,62,True
401625506,2024-03-16T23:30Z,akron,kent,62,61,True
401720941,2024-11-05T01:00Z,arkansas,akron,80,75,False
401720942,2024-11-09T00:00Z,akron,ohio wesleyan,88,57,False
401720943,2024-11-13T03:00Z,saint mary's,akron,87,68,False
401720666,2024-11-22T23:00Z,akron,lamar,79,72,False
401720945,2024-11-23T21:00Z,akron,omaha,92,84,False
401720946,2024-11-24T20:00Z,akron,alabama,97,78,False
401720987,2024-12-04T00:00Z,akron,northern kentucky,86,73,False
401720988,2024-12-07T20:00Z,akron,suny brockport,101,48,False
401715893,2024-12-15T18:30Z,milwaukee,akron,100,81,True
